event_id,event_name,event_type_description,event_type_main,organizers,region_name,city_name,city_id,venue_id,venue_name,venue_address
588699,19a49281-cb56-46e2-be42-820b554e19a5,событие,другое,№3569,Солнечноземская область,Глинополье,56,3878,"Студия дизайна ""Ритмы"" и партнеры","пер. 8 Марта, д. 492 стр. 479"
574557,17a166be-dff1-457b-a1d8-af402847d751,концерт,концерты,№1906,Золотоключевской край,Поляногорье,23,3287,"Училище искусств ""Ведро"" Лтд","ш. Кедровое, д. 7/9"
130159,c80f15ff-be74-4b80-af72-67d8b583dab7,спектакль,театр,№3588,Яблоневская область,Светополье,39,3005,"Арт-кафе ""Аксессуар"" Лимитед","бул. Логовой, д. 94 к. 1/5"
581730,b8f09462-2503-4bdc-9305-ed0de44ba346,концерт,концерты,№3496,Каменевский регион,Глиногорск,213,1450,"Группа по городскому искусству ""Область"" Лимитед","пр. Ленинский, д. 12"
517319,eaa543d7-d9de-49e6-a2cd-e0bbbfa7d6c1,шоу,другое,№2585,Североярская область,Озёрск,2,3080,"Проект по интеграции искусства ""Звук"" Лтд","бул. Запрудный, д. 8 стр. 6/8"
524508,7b75d622-abc9-4847-a62d-d3190f768868,спектакль,театр,№1803,Каменевский регион,Глиногорск,213,3238,"Дизайнерская мастерская ""Мир"" Инкорпорэйтед","ул. 8 Марта, д. 3/1 стр. 5/3"
576368,edbbb0a9-5e42-4e16-a0fa-69894115755d,фестиваль,концерты,№4535,Каменевский регион,Глиногорск,213,3676,"Лаборатория по созданию комиксов ""Успех"" Инк","наб. Строителей, д. 64"
548975,2b1a2838-edaf-4d6c-b955-b4874b055e33,событие,другое,№2802,Каменевский регион,Глиногорск,213,3195,"Эстетика ""Ковчег"" Инк","пр. Шишкина, д. 7/8"
457059,dd742dc8-a7aa-4a2a-a0c0-3c4f5c1efc7a,концерт,концерты,№1085,Крутоводская область,Никольянов,191,1027,"Клуб любителей музыки ""Сказка"" Лимитед","пр. Полтавский, д. 54 к. 2/6"
528932,5e9ce80e-452c-47ec-920b-0951bc826d02,концерт,концерты,№1878,Каменевский регион,Глиногорск,213,3429,"Летний фестиваль ""Хрусталь"" Лтд","наб. Советская, д. 3"
551055,cfde520e-cdb3-43a1-b65f-9d1c469b4489,событие,другое,№5000,Заречная область,Озёречин,11090,4179,"Клуб историков ""Скворечник"" и партнеры","наб. Юности, д. 4 стр. 3"
535450,3ccd92b9-5450-40a1-a7a8-5075cf90cc6a,событие,другое,№3049,Широковская область,Радужнополье,35,3875,"Арт-театр ""Секрет"" и партнеры","ш. Надежды, д. 2/2"
540348,ab65869f-e44d-4632-a4dd-ace45c484bbe,концерт,концерты,№4315,Каменноярский край,Лесоярово,11470,4634,"Искусственная сцена ""Проблема"" Инк","ул. Гончарова, д. 47 к. 7/8"
57035,749be917-16a1-44d5-9cc4-a3c27ac02227,мюзикл,театр,№3025,Горицветская область,Островецк,50,4286,"Клуб начинающих писателей ""Навигация"" Лтд","ш. Вишневое, д. 9/6 стр. 8/2"
576355,c368bad1-7d16-42a7-b14a-770d2365570d,концерт,концерты,№5070,Североярская область,Озёрск,2,2559,"Школа музыкального театра ""Полуостров"" Лтд","ш. Ленинское, д. 9/4 к. 550"
11585,dd2e4f7e-32ce-4b14-9b4c-0f917117ea6e,спектакль,театр,№877,Озернинский край,Родниковецк,240,1429,"Молодежный клуб ""Долина"" Групп","пр. Осенний, д. 5/8 к. 6/1"
534148,f73612c7-c025-420e-9660-8b873d9f3906,цирковое шоу,другое,№2682,Широковская область,Луговаярово,970,1768,"Театр ""Задор"" Инкорпорэйтед","пер. Боровой, д. 1 стр. 75"
377833,4bca9e00-130a-4103-bf35-199bba997f41,спектакль,театр,№3835,Медовская область,Радужсвет,47,2411,"Клуб начинающих писателей ""Мечтатель"" Инкорпорэйтед","алл. Водопроводная, д. 27 стр. 4"
442753,3bc6ac3a-205c-4cc5-afe5-98b6bf3bf272,опера,театр,№5047,Речиновская область,Дальнесветск,65,3193,"Команда уличных артистов ""Измерение"" Групп","ш. Сахалинское, д. 243 к. 886"
572413,9f118fad-cee0-4f74-83b1-3b871b62b5fb,концерт,концерты,№1534,Североярская область,Озёрск,2,3340,"Центр традиционной культуры ""Лабиринт"" Лимитед","наб. Гайдара, д. 9/7 стр. 2/8"
14860,e2c16e51-b46f-493f-9138-2de649fc277a,спектакль,театр,№4893,Североярская область,Озёрск,2,1600,"Кладбище искусств ""Проблема"" и партнеры","наб. Загородная, д. 785"
382215,2ec82db5-6c49-43ab-816a-3e47656be3ad,событие,другое,№1796,Широковская область,Радужнополье,35,1682,"Кружок любителей живописи ""Echo"" Инк","пр. Короткий, д. 482"
448470,7e589239-e102-4205-9e8b-5983de8874b0,спектакль,театр,№3513,Синегорский регион,Тихоярск,46,2366,"Творческая лаборатория ""Динамика"" Лимитед","бул. Культуры, д. 7 к. 6/9"
543117,8da7a3da-7edc-4d91-961e-c27e497e191a,концерт,концерты,№1227,Североярская область,Озёрск,2,1009,"Фонд поддержки культуры ""Тайное"" Групп","бул. Заводской, д. 970 к. 3/5"
484266,36ab8102-621e-48a8-b365-f1a447061446,событие,другое,№3906,Каменноозёрный край,Ордакент,12,3112,"Центр современного искусства ""Кружка"" Инк","бул. Березовый, д. 3"
553339,dac837f9-514d-4f94-b199-6badabb63607,концерт,концерты,№3436,Яблоневская область,Светополье,39,2721,"Театральные мастерские ""Огни"" Групп","пр. Мира, д. 112"
558879,12f4e341-2078-4d07-9046-b8467d4a95fb,концерт,концерты,№1957,Широковская область,Радужнополье,35,4273,"Школа музыкального театра ""Стандарт"" и партнеры","ш. Трактовое, д. 936 стр. 7/8"
527080,2dcf96c6-c71e-47af-bcde-bb90016e0a8c,концерт,концерты,№4246,Светополянский округ,Глиноград,54,1022,"Творческое объединение ""Вытяжка"" Групп","ул. Верхняя, д. 6/4 стр. 34"
144045,2c2107e3-5e74-44c2-8320-934db1b39430,опера,театр,№3908,Солнечноземская область,Глинополье,56,4028,"Театр на треноге ""Труд"" Инкорпорэйтед","ш. Вольное, д. 4/1"
442444,a01bdca1-63aa-4f05-8bba-4eb172168c7b,спектакль,театр,№3690,Каменевский регион,Глиногорск,213,3753,"Клуб искусств ""Чудо"" Лтд","наб. Карбышева, д. 25 стр. 6/6"
522015,ea9d6ff4-2b1c-4a00-ac3b-8351b0d7302e,спектакль,театр,№4497,Североярская область,Озёрск,2,1913,"Театр мюзикла ""Жемчуг"" и партнеры","алл. Портовая, д. 7"
551807,4c706146-2857-4755-9fa6-4327f34170ff,концерт,концерты,№2723,Североярская область,Озёрск,2,995,"Творческая ассоциация ""Способы"" Лтд","бул. Осипенко, д. 789"
264789,19108f78-e1f1-4be6-adfc-106b19793dcd,событие,другое,№1900,Горицветская область,Островецк,50,4029,"Творческая инициатива ""Сосна"" Инк","бул. Трудовой, д. 850 к. 5/7"
40916,a759ee31-902e-4d54-9315-faae7b5b2f06,спектакль,театр,№4955,Тепляковская область,Горнодолинск,43,3937,"Детская театральная студия ""Образование"" Лимитед","ш. Буденного, д. 2 стр. 81"
528823,6bb02b0f-71a4-4c24-9d31-f54622082777,концерт,концерты,№1917,Речиновская область,Дальнесветск,65,2668,"Театр на треноге ""Наследие"" и партнеры","пр. Володарского, д. 3/7 к. 2"
192687,22af6c33-aaa7-43cf-90c8-03e6faec9afa,событие,другое,№1738,Яблоневская область,Светополье,39,3939,"Этнографический музей ""Магнит"" Групп","наб. Полярная, д. 874"
545597,59deddda-cd6a-402a-8b11-f133586a0727,концерт,концерты,№3885,Дальнезорский край,Рощино,195,2048,"Фестиваль уличного искусства ""Секрет"" Инк","пер. Ореховый, д. 633 к. 2/5"
